date;RefSt;Sensor_O3;Temp;RelHum
20/7/17 13:30;104.0;3.204.300;33.67;28.07
20/7/17 14:00;101.0;3.180.463;34.27;27.60
20/7/17 14:30;100.0;3.056.053;33.43;28.00
20/7/17 15:00;99.0;3.004.790;32.87;28.30
20/7/17 15:30;103.0;2.988.450;30.63;29.43
20/7/17 16:00;104.0;3.433.220;29.37;29.90
20/7/17 16:30;100.0;3.550.253;28.03;30.97
20/7/17 17:00;94.0;3.359.466;27.07;31.03
20/7/17 17:30;95.0;3.214.333;24.50;32.63
20/7/17 18:00;93.0;3.371.563;24.67;32.33
20/7/17 18:30;93.0;3.247.337;24.00;33.00
20/7/17 19:00;89.0;3.203.760;24.00;33.00
20/7/17 19:30;83.0;3.230.060;23.40;33.00
20/7/17 20:00;65.0;3.113.333;22.67;33.33
20/7/17 20:30;46.0;2.080.303;22.00;34.00
20/7/17 21:00;41.0;1.118.117;21.47;34.00
20/7/17 21:30;30.0;684.037;21.00;34.00
20/7/17 22:00;25.0;516.413;21.00;34.00
20/7/17 22:30;40.0;508.730;21.00;34.00
20/7/17 23:00;26.0;749.433;20.23;35.37
20/7/17 23:30;35.0;548.550;19.63;49.20
21/7/17 0:00;40.0;589.467;19.80;40.73
21/7/17 0:30;38.0;883.190;19.40;37.03
21/7/17 1:30;38.0;1.137.313;19.00;45.38
21/7/17 2:00;28.0;1.003.553;18.87;39.23
21/7/17 2:30;33.0;631.023;18.00;41.03
21/7/17 3:00;28.0;616.273;18.00;47.00
21/7/17 3:30;20.0;621.783;18.00;52.40
21/7/17 4:00;16.0;441.667;17.60;48.77
21/7/17 4:30;4.0;388.443;17.00;55.93
21/7/17 5:00;8.0;309.617;17.00;62.57
21/7/17 5:30;19.0;321.663;18.10;62.20
21/7/17 6:00;16.0;375.460;23.20;34.50
21/7/17 6:30;21.0;359.263;22.73;35.20
21/7/17 7:00;28.0;381.260;25.07;34.47
21/7/17 7:30;33.0;435.460;25.90;31.90
21/7/17 8:00;37.0;527.017;25.90;31.90
21/7/17 8:30;32.0;554.360;26.07;31.67
21/7/17 9:00;24.0;506.797;22.63;36.93
21/7/17 9:30;38.0;437.713;21.00;47.53
21/7/17 10:00;47.0;580.100;23.60;42.07
21/7/17 10:30;61.0;855.573;23.87;39.57
21/7/17 11:00;42.0;1.546.940;22.63;42.30
21/7/17 11:30;47.0;1.142.143;21.10;52.90
21/7/17 12:00;58.0;1.070.590;22.57;57.13
21/7/17 12:30;63.0;1.456.457;23.53;49.17
21/7/17 13:00;75.0;1.690.993;24.13;45.00
21/7/17 13:30;82.0;2.281.740;25.10;32.33
21/7/17 14:00;93.0;2.816.053;25.67;32.03
21/7/17 14:30;94.0;3.158.957;27.40;31.00
21/7/17 15:00;98.0;2.983.087;28.03;30.93
21/7/17 15:30;94.0;3.306.733;27.27;31.00
21/7/17 16:00;104.0;2.934.250;28.70;30.47
21/7/17 16:30;111.0;3.493.187;29.33;30.10
21/7/17 17:00;113.0;3.680.380;29.07;30.03
21/7/17 17:30;108.0;3.588.483;29.47;30.00
21/7/17 18:00;106.0;3.348.537;29.23;30.07
21/7/17 18:30;104.0;3.398.833;27.93;31.00
21/7/17 19:00;85.0;3.877.228;26.28;31.66
21/7/17 19:30;68.0;2.996.747;24.80;32.20
21/7/17 20:00;59.0;2.025.867;23.97;33.00
21/7/17 20:30;60.0;1.557.530;22.63;33.37
21/7/17 21:00;33.0;1.346.930;22.00;34.00
21/7/17 21:30;37.0;590.737;21.27;36.47
21/7/17 22:00;46.0;574.823;21.00;43.40
21/7/17 22:30;37.0;927.247;20.77;43.73
21/7/17 23:00;41.0;755.793;20.00;44.53
21/7/17 23:30;27.0;793.843;20.00;48.00
22/7/17 0:00;26.0;618.530;19.37;48.73
22/7/17 0:30;28.0;493.063;19.00;52.67
22/7/17 1:30;4.0;315.953;18.00;60.59
22/7/17 2:00;10.0;288.290;18.00;62.27
22/7/17 2:30;9.0;302.713;18.00;61.23
22/7/17 3:00;4.0;293.523;17.53;65.60
22/7/17 3:30;3.0;282.640;17.00;67.63
22/7/17 4:00;5.0;278.087;17.00;69.43
22/7/17 4:30;4.0;284.913;17.00;69.47
22/7/17 5:00;4.0;290.337;16.83;68.00
22/7/17 5:30;8.0;291.460;17.63;67.67
22/7/17 6:00;11.0;303.473;20.43;55.50
22/7/17 6:30;16.0;309.410;23.60;38.23
22/7/17 7:00;20.0;325.523;26.60;31.50
22/7/17 7:30;29.0;352.093;28.20;30.67
22/7/17 8:00;47.0;482.527;29.03;30.27
22/7/17 8:30;75.0;891.803;30.77;29.33
22/7/17 9:00;94.0;1.953.697;28.70;30.50
22/7/17 9:30;104.0;2.912.187;29.00;30.40
22/7/17 10:00;111.0;3.539.457;30.87;29.30
22/7/17 10:30;117.0;3.826.540;32.10;28.80
22/7/17 11:00;126.0;3.721.043;34.40;27.50
22/7/17 11:30;128.0;3.925.707;36.10;26.63
22/7/17 12:00;136.0;4.103.637;33.23;28.13
22/7/17 12:30;137.0;4.419.453;32.53;28.47
22/7/17 13:00;140.0;4.397.210;31.73;28.87
22/7/17 13:30;145.0;4.210.787;34.13;27.70
22/7/17 14:00;148.0;4.317.810;34.37;27.63
22/7/17 14:30;151.0;4.369.837;33.83;27.90
22/7/17 15:00;155.0;4.545.680;32.90;28.30
22/7/17 15:30;158.0;5.043.277;30.93;29.23
22/7/17 16:00;159.0;4.989.947;31.83;28.83
22/7/17 16:30;157.0;5.093.393;31.40;29.00
22/7/17 17:00;155.0;4.764.343;31.43;29.00
22/7/17 17:30;143.0;4.583.447;31.47;29.00
22/7/17 18:00;122.0;4.292.057;30.07;29.80
22/7/17 18:30;108.0;3.749.583;28.37;30.63
22/7/17 19:00;97.0;3.503.769;26.52;32.41
22/7/17 19:30;89.0;3.111.873;25.43;41.77
22/7/17 20:00;82.0;2.745.717;24.67;45.70
22/7/17 20:30;82.0;2.349.387;24.00;47.43
22/7/17 21:00;76.0;2.521.370;24.00;48.00
22/7/17 21:30;72.0;1.969.940;24.00;47.23
22/7/17 22:00;68.0;1.893.510;24.00;47.33
22/7/17 22:30;58.0;1.901.593;23.13;49.47
22/7/17 23:00;45.0;1.581.660;22.97;49.90
22/7/17 23:30;43.0;874.517;22.03;50.30
23/7/17 0:00;34.0;678.223;22.00;50.37
23/7/17 0:30;36.0;584.703;21.30;51.90
23/7/17 1:30;29.0;552.206;21.00;52.94
23/7/17 2:00;21.0;530.097;21.00;52.63
23/7/17 2:30;15.0;404.647;20.87;56.40
23/7/17 3:00;11.0;354.940;20.33;59.73
23/7/17 3:30;9.0;310.423;20.00;64.63
23/7/17 4:00;11.0;301.250;20.00;64.77
23/7/17 4:30;11.0;306.757;20.10;65.23
23/7/17 5:00;12.0;310.117;20.00;66.00
23/7/17 5:30;14.0;309.903;20.23;65.77
23/7/17 6:00;15.0;315.810;21.10;64.03
23/7/17 6:30;21.0;300.560;22.07;58.83
23/7/17 7:00;37.0;341.340;24.70;50.63
23/7/17 7:30;56.0;539.430;30.00;30.07
23/7/17 8:00;71.0;1.078.410;31.20;29.20
23/7/17 8:30;78.0;1.788.133;32.53;28.50
23/7/17 9:00;85.0;2.229.253;29.10;30.27
23/7/17 9:30;89.0;2.698.823;30.03;29.87
23/7/17 10:00;90.0;2.978.307;29.93;29.80
23/7/17 10:30;96.0;3.014.707;29.13;30.03
23/7/17 11:00;98.0;3.368.713;30.33;29.77
23/7/17 11:30;100.0;3.220.517;32.53;28.47
23/7/17 12:00;103.0;3.252.760;33.50;27.97
23/7/17 12:30;105.0;3.304.100;33.87;27.87
23/7/17 13:00;114.0;3.273.787;35.00;27.23
23/7/17 13:30;120.0;3.816.857;33.17;28.13
23/7/17 14:00;122.0;3.805.463;34.03;27.77
23/7/17 14:30;124.0;3.949.307;32.40;28.60
23/7/17 15:00;122.0;4.178.540;31.30;29.03
23/7/17 15:30;115.0;4.007.562;31.48;29.00
23/7/17 16:00;106.0;3.965.097;30.13;29.87
23/7/17 16:30;99.0;3.772.887;28.57;30.50
23/7/17 17:00;95.0;3.825.227;26.13;31.73
23/7/17 17:30;82.0;3.951.100;24.57;33.70
23/7/17 18:00;91.0;3.300.567;22.90;45.63
23/7/17 18:30;106.0;4.061.807;21.57;45.73
23/7/17 19:00;108.0;4.768.497;22.20;33.80
23/7/17 19:30;97.0;4.712.657;23.53;33.00
23/7/17 20:00;86.0;4.669.167;22.90;33.23
23/7/17 20:30;70.0;4.107.190;21.27;35.00
23/7/17 21:00;57.0;3.082.200;20.53;48.97
23/7/17 21:30;56.0;2.299.520;20.00;53.43
23/7/17 22:00;56.0;2.107.203;20.00;51.13
23/7/17 22:30;46.0;2.096.887;20.00;48.67
23/7/17 23:00;42.0;1.745.443;19.37;54.00
23/7/17 23:30;39.0;1.233.803;19.47;53.57
24/7/17 0:00;34.0;1.043.923;19.90;53.80
24/7/17 0:30;37.0;915.417;19.13;55.47
24/7/17 1:30;21.0;674.825;19.00;53.00
24/7/17 2:00;13.0;570.203;18.00;58.47
24/7/17 2:30;13.0;448.993;18.00;64.60
24/7/17 3:00;5.0;395.393;18.00;64.27
24/7/17 3:30;7.0;345.033;17.27;63.10
24/7/17 4:00;8.0;342.200;17.00;67.23
24/7/17 4:30;8.0;348.063;17.00;67.30
24/7/17 5:00;9.0;353.587;17.00;68.00
24/7/17 5:30;6.0;356.833;17.83;65.57
24/7/17 6:00;10.0;320.523;19.47;55.40
24/7/17 6:30;15.0;334.776;23.69;45.17
24/7/17 7:00;22.0;364.047;27.53;31.10
24/7/17 7:30;41.0;432.900;25.70;32.17
24/7/17 8:00;70.0;908.577;28.50;30.60
24/7/17 8:30;76.0;2.337.960;28.63;30.33
24/7/17 9:00;86.0;2.706.000;26.43;31.57
24/7/17 9:30;92.0;3.181.143;26.80;31.20
24/7/17 10:00;94.0;3.311.370;27.73;31.00
24/7/17 10:30;95.0;3.312.863;28.20;30.80
24/7/17 11:00;97.0;3.282.543;30.70;29.50
24/7/17 11:30;101.0;3.201.330;32.70;28.37
24/7/17 12:00;101.0;3.343.303;34.57;27.40
24/7/17 12:30;103.0;3.450.853;34.10;27.67
24/7/17 13:00;95.0;3.757.477;30.43;29.67
24/7/17 13:30;100.0;3.370.550;28.73;30.43
24/7/17 14:00;99.0;3.394.977;31.53;29.00
24/7/17 14:30;100.0;3.245.287;31.03;29.13
24/7/17 15:00;99.0;3.353.317;29.63;30.00
24/7/17 15:30;97.0;3.283.257;29.80;30.00
24/7/17 16:00;96.0;3.207.260;29.20;30.23
24/7/17 16:30;98.0;3.139.913;29.73;30.03
24/7/17 17:00;94.0;3.138.187;29.33;30.20
24/7/17 17:30;92.0;3.016.167;28.97;30.33
24/7/17 18:00;83.0;3.122.130;27.90;30.73
24/7/17 18:30;67.0;2.769.290;24.97;38.03
24/7/17 19:00;59.0;2.042.263;23.13;50.63
24/7/17 19:30;57.0;1.978.967;22.37;52.60
24/7/17 20:00;51.0;1.957.430;22.00;57.37
24/7/17 20:30;53.0;1.529.140;22.00;55.03
24/7/17 21:00;60.0;1.660.827;22.00;58.47
24/7/17 21:30;57.0;2.136.810;21.87;58.43
24/7/17 22:00;57.0;2.179.277;21.00;58.90
24/7/17 22:30;47.0;2.201.037;21.00;61.13
24/7/17 23:00;43.0;1.683.927;21.00;62.07
24/7/17 23:30;36.0;1.493.043;20.90;64.50
25/7/17 0:00;37.0;1.081.690;20.00;65.60
25/7/17 0:30;39.0;1.013.287;20.00;65.50
25/7/17 1:30;38.0;1.059.282;20.00;65.88
25/7/17 2:00;27.0;1.114.247;19.40;65.47
25/7/17 2:30;18.0;721.077;19.00;66.00
25/7/17 3:00;26.0;478.430;18.70;65.73
25/7/17 3:30;11.0;563.513;18.00;67.00
25/7/17 4:00;6.0;380.963;18.00;65.90
25/7/17 4:30;9.0;315.887;18.00;66.67
25/7/17 5:00;7.0;351.924;17.28;65.38
25/7/17 5:30;13.0;318.987;19.33;61.97
25/7/17 6:00;24.0;376.337;23.93;38.53
25/7/17 6:30;34.0;591.520;26.63;31.50
25/7/17 7:00;34.0;943.860;28.13;30.83
25/7/17 7:30;37.0;1.009.817;28.53;30.53
25/7/17 8:00;43.0;1.145.617;29.07;30.27
25/7/17 8:30;49.0;1.389.230;28.27;30.63
25/7/17 9:00;54.0;1.681.440;25.27;32.00
25/7/17 9:30;61.0;1.924.427;25.43;32.03
25/7/17 10:00;69.0;2.082.190;26.70;31.30
25/7/17 13:30;92.0;4.178.113;32.13;28.73
25/7/17 14:00;95.0;4.515.873;30.43;29.67
25/7/17 14:30;92.0;4.348.170;28.43;30.73
25/7/17 15:00;86.0;3.680.263;27.13;31.00
25/7/17 15:30;82.0;3.405.577;27.33;31.07
25/7/17 16:00;77.0;3.338.193;25.17;32.27
25/7/17 16:30;73.0;3.083.260;22.60;41.33
25/7/17 17:00;70.0;3.071.067;18.80;62.40
25/7/17 17:30;69.0;2.813.767;19.27;69.67
25/7/17 18:00;62.0;2.466.783;20.30;67.57
25/7/17 18:30;58.0;2.200.913;20.00;67.00
25/7/17 19:00;57.0;2.078.963;20.00;67.00
25/7/17 19:30;56.0;2.299.280;20.00;67.00
25/7/17 20:00;50.0;1.973.480;20.00;66.13
25/7/17 20:30;42.0;1.665.107;20.00;66.00
25/7/17 21:00;41.0;1.502.123;20.00;66.27
25/7/17 21:30;36.0;1.682.583;19.07;68.83
25/7/17 22:00;30.0;1.451.400;19.00;71.53
25/7/17 22:30;25.0;1.136.307;19.20;72.03
25/7/17 23:00;20.0;885.407;19.83;69.23
25/7/17 23:30;20.0;612.257;19.37;69.30
26/7/17 0:00;16.0;456.907;19.73;69.60
26/7/17 0:30;21.0;477.483;19.00;69.34
26/7/17 1:30;13.0;604.788;19.00;69.59
26/7/17 2:00;14.0;424.233;19.00;69.53
26/7/17 2:30;15.0;418.383;19.00;69.52
26/7/17 3:00;23.0;453.840;19.00;69.27
26/7/17 3:30;29.0;685.843;18.63;68.53
26/7/17 4:00;21.0;864.207;18.00;67.20
26/7/17 4:30;18.0;629.363;17.27;67.00
26/7/17 5:00;25.0;525.263;17.00;67.00
26/7/17 5:30;19.0;784.000;17.47;65.47
26/7/17 6:00;28.0;598.100;17.23;62.07
26/7/17 6:30;40.0;778.117;21.90;50.17
26/7/17 7:00;45.0;1.238.440;25.77;32.50
26/7/17 7:30;45.0;1.521.090;27.20;31.03
26/7/17 8:00;45.0;1.539.530;27.70;30.97
26/7/17 8:30;55.0;1.566.893;24.93;33.17
26/7/17 9:00;62.0;2.008.157;23.90;36.00
26/7/17 9:30;68.0;2.369.993;24.40;32.83
26/7/17 10:00;74.0;2.666.367;25.13;32.67
26/7/17 10:30;82.0;2.941.453;26.47;31.53
26/7/17 11:00;90.0;3.205.397;28.90;30.37
26/7/17 11:30;97.0;3.977.380;30.90;29.40
26/7/17 12:00;102.0;3.890.530;31.13;29.37
26/7/17 12:30;101.0;4.039.223;31.70;28.93
26/7/17 13:00;103.0;4.057.750;32.47;28.60
26/7/17 13:30;103.0;4.449.763;34.13;27.83
26/7/17 14:00;103.0;4.705.983;33.97;27.80
26/7/17 14:30;105.0;4.573.663;33.10;28.00
26/7/17 15:00;118.0;4.576.787;33.13;28.13
26/7/17 15:30;116.0;4.775.337;30.20;29.73
26/7/17 16:00;106.0;4.416.187;29.37;30.27
26/7/17 16:30;96.0;3.898.550;28.60;30.40
26/7/17 17:00;97.0;3.489.827;28.07;30.83
26/7/17 17:30;96.0;3.119.583;29.43;30.07
26/7/17 18:00;95.0;3.079.240;28.10;30.90
26/7/17 18:30;88.0;3.610.640;26.23;31.90
26/7/17 19:00;80.0;3.683.453;24.00;37.63
26/7/17 19:30;76.0;3.195.143;23.50;42.50
26/7/17 20:00;73.0;3.056.660;22.47;45.53
26/7/17 20:30;67.0;2.828.547;21.97;47.80
26/7/17 21:00;64.0;2.604.973;21.00;50.23
26/7/17 21:30;62.0;2.383.333;21.00;52.33
26/7/17 22:00;57.0;2.375.257;21.00;53.47
26/7/17 22:30;51.0;2.106.533;20.30;57.57
26/7/17 23:00;35.0;1.797.110;20.10;59.73
26/7/17 23:30;21.0;1.141.477;19.97;62.17
27/7/17 0:00;23.0;639.383;19.00;63.87
27/7/17 0:30;21.0;592.383;19.00;61.50
27/7/17 1:30;7.0;425.833;18.00;68.00
27/7/17 2:00;6.0;342.047;18.03;65.63
27/7/17 2:30;9.0;328.247;18.00;66.33
27/7/17 3:00;10.0;361.517;18.00;67.77
27/7/17 3:30;7.0;417.857;18.00;67.53
27/7/17 4:00;1.0;363.953;17.37;64.57
27/7/17 4:30;2.0;296.630;17.00;66.37
27/7/17 5:00;3.0;290.010;17.00;68.57
27/7/17 5:30;4.0;290.140;17.33;68.20
27/7/17 6:00;7.0;286.077;18.93;65.23
27/7/17 6:30;9.0;291.130;23.10;47.47
27/7/17 7:00;13.0;291.773;24.87;36.47
27/7/17 7:30;18.0;321.143;26.20;31.63
27/7/17 8:00;42.0;352.690;28.97;30.40
27/7/17 8:30;74.0;829.743;30.13;29.67
27/7/17 9:00;91.0;2.418.293;26.20;31.70
27/7/17 9:30;97.0;3.453.020;27.17;31.00
27/7/17 10:00;102.0;3.633.470;28.33;30.67
27/7/17 10:30;109.0;3.878.063;29.53;30.07
27/7/17 11:00;114.0;3.662.880;32.17;28.60
27/7/17 11:30;120.0;3.876.676;34.14;27.59
27/7/17 12:00;115.0;4.131.880;35.20;27.20
27/7/17 12:30;105.0;3.971.920;36.23;26.77
27/7/17 13:00;107.0;3.060.517;36.87;26.33
27/7/17 13:30;109.0;3.523.430;37.90;25.87
27/7/17 14:00;135.0;3.584.280;38.27;25.73
27/7/17 14:30;148.0;4.093.680;36.47;26.50
27/7/17 15:00;142.0;4.569.823;34.17;27.77
27/7/17 15:30;130.0;4.280.723;33.50;28.10
27/7/17 16:00;120.0;4.051.533;32.03;28.97
27/7/17 16:30;119.0;3.534.583;32.20;28.80
27/7/17 17:00;115.0;3.376.640;31.53;29.00
27/7/17 17:30;110.0;3.497.560;30.50;29.53
27/7/17 18:00;105.0;3.254.257;30.07;29.93
27/7/17 18:30;101.0;2.972.013;29.83;30.00
27/7/17 19:00;99.0;3.078.613;28.37;30.63
27/7/17 19:30;83.0;2.878.093;27.03;31.40
27/7/17 20:00;90.0;2.180.917;26.43;34.30
27/7/17 20:30;88.0;2.576.967;25.50;44.20
27/7/17 21:30;71.0;2.597.014;24.00;48.00
27/7/17 22:00;63.0;1.965.950;24.00;48.90
27/7/17 22:30;58.0;1.541.803;24.00;50.00
27/7/17 23:00;49.0;1.353.730;24.00;40.97
27/7/17 23:30;39.0;982.157;23.47;42.33
28/7/17 0:00;45.0;753.257;22.93;50.23
28/7/17 0:30;57.0;953.497;22.13;51.40
28/7/17 1:30;37.0;1.092.400;21.61;50.22
28/7/17 2:00;25.0;765.750;21.00;51.53
28/7/17 2:30;35.0;480.023;21.00;53.23
28/7/17 3:00;41.0;642.497;21.00;53.83
28/7/17 3:30;21.0;1.059.657;20.73;53.90
28/7/17 4:00;9.0;570.460;20.00;54.30
28/7/17 4:30;2.0;346.533;19.77;58.70
28/7/17 5:00;3.0;291.853;19.00;67.40
28/7/17 5:30;6.0;281.873;20.50;68.27
28/7/17 6:00;11.0;294.097;24.63;49.50
28/7/17 6:30;17.0;321.950;26.93;31.30
28/7/17 7:00;23.0;353.797;29.30;30.13
28/7/17 7:30;35.0;385.597;30.14;29.79
28/7/17 8:00;51.0;559.657;31.87;28.83
28/7/17 8:30;64.0;1.036.470;32.00;28.73
28/7/17 9:00;76.0;1.606.657;29.43;30.00
28/7/17 9:30;85.0;2.322.267;30.00;29.97
28/7/17 10:00;91.0;2.623.543;30.27;29.73
28/7/17 10:30;99.0;1.884.830;31.57;29.00
28/7/17 11:00;105.0;2.649.937;32.30;28.70
28/7/17 11:30;116.0;3.187.497;33.23;28.07
28/7/17 12:00;121.0;3.637.287;33.73;28.00
28/7/17 12:30;119.0;3.690.033;34.53;27.47
28/7/17 13:00;124.0;3.641.953;35.37;27.07
28/7/17 13:30;127.0;3.740.113;35.73;27.00
28/7/17 14:00;130.0;3.825.500;35.27;27.10
28/7/17 14:30;133.0;3.848.207;34.43;27.73
28/7/17 15:00;131.0;3.817.523;33.83;28.00
28/7/17 15:30;130.0;3.729.637;33.93;28.00
28/7/17 16:00;125.0;3.929.910;33.33;28.00
28/7/17 16:30;120.0;3.940.027;32.17;28.53
28/7/17 17:00;108.0;3.598.867;32.00;29.00
28/7/17 17:30;95.0;3.231.147;31.63;29.00
28/7/17 18:00;79.0;2.584.530;30.67;29.33
28/7/17 18:30;73.0;2.141.013;29.00;30.27
28/7/17 19:00;62.0;2.100.497;27.00;31.27
28/7/17 19:30;60.0;1.682.693;25.40;32.00
28/7/17 20:00;57.0;1.694.013;24.83;33.73
28/7/17 20:30;53.0;1.569.293;24.00;45.33
28/7/17 21:00;46.0;1.451.567;24.00;45.30
28/7/17 21:30;42.0;1.098.137;24.00;36.83
28/7/17 22:00;32.0;937.297;23.87;36.60
28/7/17 22:30;23.0;692.897;22.93;48.20
28/7/17 23:00;10.0;452.817;22.00;48.73
28/7/17 23:30;17.0;348.907;22.00;47.50
29/7/17 0:00;15.0;382.403;21.80;51.90
29/7/17 0:30;13.0;366.217;21.57;51.43
29/7/17 1:30;2.0;281.588;21.00;59.94
29/7/17 2:00;2.0;273.027;20.40;61.90
29/7/17 2:30;1.0;264.657;20.00;60.00
29/7/17 3:00;1.0;259.687;19.37;62.97
29/7/17 3:30;3.0;257.803;19.00;65.63
29/7/17 4:00;3.0;263.180;19.00;66.00
29/7/17 4:30;2.0;268.560;19.00;66.13
29/7/17 5:00;3.0;273.990;19.00;66.93
29/7/17 5:30;7.0;281.137;20.33;65.03
29/7/17 6:00;5.0;283.007;24.73;48.87
29/7/17 6:30;9.0;273.587;25.50;38.13
29/7/17 7:00;18.0;293.667;27.30;31.27
29/7/17 7:30;23.0;351.357;28.73;30.43
29/7/17 8:00;36.0;387.883;31.03;29.30
29/7/17 8:30;52.0;606.897;31.50;28.97
29/7/17 9:00;70.0;1.076.163;28.30;30.70
29/7/17 9:30;84.0;1.863.823;29.67;30.00
29/7/17 10:00;95.0;2.574.013;31.30;29.00
29/7/17 10:30;104.0;3.225.090;32.03;28.97
29/7/17 11:00;98.0;2.999.703;34.50;27.47
29/7/17 11:30;103.0;3.398.840;35.90;26.70
29/7/17 12:00;109.0;3.461.230;36.70;26.23
29/7/17 12:30;122.0;3.600.403;36.63;26.37
29/7/17 13:00;130.0;3.954.840;37.23;26.10
29/7/17 13:30;134.0;4.253.957;36.60;26.40
29/7/17 14:00;136.0;4.399.250;35.87;26.90
29/7/17 14:30;132.0;4.227.793;35.33;27.17
29/7/17 15:00;125.0;4.208.200;34.00;28.00
29/7/17 15:30;120.0;3.950.803;34.00;28.00
29/7/17 16:00;115.0;4.013.613;33.47;28.00
29/7/17 16:30;111.0;3.813.740;33.00;28.00
29/7/17 17:00;106.0;3.627.707;32.17;28.83
29/7/17 17:30;97.0;3.532.947;31.43;29.00
29/7/17 18:00;93.0;3.283.480;30.50;29.53
29/7/17 18:30;87.0;3.076.460;29.73;30.00
29/7/17 19:00;78.0;3.021.047;28.00;30.87
29/7/17 19:30;73.0;2.768.234;26.69;31.31
29/7/17 20:00;67.0;2.467.027;26.00;32.00
29/7/17 20:30;60.0;1.934.467;25.50;32.00
29/7/17 21:00;39.0;1.425.717;25.00;32.00
29/7/17 21:30;30.0;756.763;24.30;32.70
29/7/17 22:00;33.0;480.127;24.00;33.00
29/7/17 22:30;35.0;530.163;23.33;36.30
29/7/17 23:00;20.0;611.260;22.83;36.93
29/7/17 23:30;11.0;405.667;22.00;47.27
30/7/17 0:00;9.0;329.693;21.47;49.07
30/7/17 0:30;5.0;320.757;21.00;51.90
30/7/17 1:30;8.0;306.820;20.00;52.60
30/7/17 2:00;11.0;316.620;19.47;46.23
30/7/17 2:30;8.0;323.950;20.00;37.13
30/7/17 3:00;4.0;317.377;19.20;47.73
30/7/17 3:30;5.0;292.807;18.40;53.27
30/7/17 4:00;5.0;303.793;18.00;54.67
30/7/17 4:30;7.0;301.327;18.00;54.00
30/7/17 5:00;8.0;311.113;18.00;54.00
30/7/17 5:30;13.0;313.563;19.17;51.97
30/7/17 6:00;18.0;344.340;22.57;33.77
30/7/17 6:30;22.0;369.620;25.97;31.77
30/7/17 7:00;32.0;400.837;27.87;30.77
30/7/17 7:30;36.0;506.190;29.33;30.10
30/7/17 8:00;41.0;574.307;32.60;28.47
30/7/17 8:30;44.0;658.963;31.30;29.23
30/7/17 9:00;64.0;722.860;29.57;30.00
30/7/17 9:30;83.0;1.744.160;31.57;29.13
30/7/17 10:00;90.0;2.781.367;32.97;28.37
30/7/17 10:30;93.0;3.419.423;34.50;27.50
30/7/17 11:00;97.0;3.360.333;36.90;26.17
30/7/17 11:30;105.0;3.372.923;37.47;26.00
30/7/17 12:00;114.0;3.573.287;37.17;26.00
30/7/17 12:30;126.0;3.728.787;37.77;26.00
30/7/17 13:00;134.0;3.972.743;38.40;25.63
30/7/17 13:30;134.0;4.287.050;38.30;25.70
30/7/17 14:00;133.0;4.392.370;38.30;25.70
30/7/17 14:30;126.0;4.490.660;36.57;26.53
30/7/17 15:00;120.0;4.154.710;35.57;27.00
30/7/17 15:30;115.0;3.912.757;35.53;27.00
30/7/17 16:00;111.0;3.875.933;34.73;27.27
30/7/17 16:30;111.0;3.820.645;34.21;27.79
30/7/17 17:00;110.0;3.971.910;33.77;28.00
30/7/17 17:30;102.0;3.910.817;33.10;28.00
30/7/17 18:00;88.0;3.680.867;32.53;28.47
30/7/17 18:30;89.0;2.496.077;31.47;29.00
30/7/17 19:00;85.0;2.933.243;29.80;29.97
30/7/17 19:30;70.0;3.087.170;28.20;30.80
30/7/17 20:00;62.0;1.946.530;27.07;31.10
30/7/17 20:30;55.0;1.484.117;26.00;32.00
30/7/17 21:00;37.0;1.364.383;25.23;32.00
30/7/17 21:30;41.0;816.933;24.27;32.73
30/7/17 22:00;46.0;721.750;24.00;33.00
30/7/17 22:30;49.0;838.623;23.60;33.00
30/7/17 23:00;36.0;958.663;23.00;33.00
30/7/17 23:30;26.0;641.070;22.57;33.43
31/7/17 0:00;16.0;443.673;21.73;34.00
31/7/17 0:30;25.0;361.433;21.00;34.70
31/7/17 1:30;26.0;430.637;21.00;34.00
31/7/17 2:00;18.0;483.807;20.87;36.30
31/7/17 2:30;12.0;398.663;20.07;49.73
31/7/17 3:00;15.0;335.577;20.30;49.37
31/7/17 3:30;8.0;347.270;20.00;49.83
31/7/17 4:00;5.0;302.353;19.27;48.27
31/7/17 4:30;14.0;286.850;19.57;45.27
31/7/17 5:00;6.0;330.627;19.97;42.60
31/7/17 5:30;9.0;291.550;20.80;49.20
31/7/17 6:00;13.0;319.427;23.50;35.53
31/7/17 6:30;23.0;333.243;28.40;30.63
31/7/17 7:00;31.0;399.703;28.57;30.47
31/7/17 7:30;48.0;563.923;32.30;28.70
31/7/17 8:00;53.0;1.057.833;33.60;27.97
31/7/17 8:30;68.0;1.344.407;34.30;27.53
31/7/17 9:00;68.0;1.915.593;30.77;29.30
31/7/17 9:30;88.0;1.952.837;32.63;28.50
31/7/17 10:00;96.0;2.667.450;34.10;27.83
31/7/17 10:30;96.0;2.914.023;35.33;27.17
31/7/17 11:00;105.0;2.746.753;37.93;25.83
31/7/17 11:30;110.0;3.261.160;37.77;26.00
31/7/17 12:00;117.0;3.256.031;39.07;25.07
31/7/17 12:30;113.0;3.869.477;38.77;25.23
31/7/17 13:00;115.0;3.706.820;39.13;25.00
31/7/17 13:30;116.0;3.455.193;40.83;24.20
31/7/17 14:00;118.0;3.328.757;40.80;24.23
31/7/17 14:30;115.0;3.357.993;38.97;25.27
